graceSku,websiteSku,family,itemName,color,capacity,coverageSource,coverageEvidenceUrl,referencePath
GB-SLK-CLR-30ML-RDC-MSLV-T,GBSlk30RdcrMtSlTall,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-reducer/cap-on/GB-SLK-CLR-30ML-RDC-MSLV-T.png
GB-CYL-AMB-5ML-SPR-SSLV,GBTulipAmb5SprySlSh,Tulip,"Tulip design 5ml, 1/6 oz Amber glass bottle with shiny silver spray. Fine mist sprayer for use with perfumes and colognes. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Amber,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/tulip/tulip-5ml-fine-mist-sprayer/cap-on/GB-CYL-AMB-5ML-SPR-SSLV.png
GB-SLM-CLR-100ML-SPR-MSLV,GBSlm100SpryMtSl,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with matte silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price each",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-perfume-spray-pump/cap-on/GB-SLM-CLR-100ML-SPR-MSLV.png
GB-SLM-CLR-100ML-SPR-MGLD,GBSlm100SpryMtGl,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price each",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-perfume-spray-pump/cap-on/GB-SLM-CLR-100ML-SPR-MGLD.png
GB-SLK-CLR-30ML-RDC-WHT,GBSlk30RdcrWht,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml. Price ea",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-reducer/cap-on/GB-SLK-CLR-30ML-RDC-WHT.png
GB-SLM-CLR-100ML-SPR-SBLK,GBSlm100SpryShnBlk,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price each",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-perfume-spray-pump/cap-on/GB-SLM-CLR-100ML-SPR-SBLK.png
GB-SLM-CLR-30ML-RDC-SGLD,GBSlm30RdcrShnGl,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price each",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-reducer/cap-on/GB-SLM-CLR-30ML-RDC-SGLD.png
GB-SLM-CLR-30ML-RDC-SBLK-T,GBSlm30RdcrShnBlkTall,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price each",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-reducer/cap-on/GB-SLM-CLR-30ML-RDC-SBLK-T.png
GB-SLM-CLR-30ML-RDC-BRLT,GBSlm30RdcrBrwnLthr,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price eac",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-reducer/cap-on/GB-SLM-CLR-30ML-RDC-BRLT.png
GB-SLM-CLR-30ML-RDC-LBLT,GBSlm30RdcrLBrwnLthr,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Pri",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-reducer/cap-on/GB-SLM-CLR-30ML-RDC-LBLT.png
GB-SLM-CLR-30ML-RDC-SSLV,GBSlm30RdcrShnSl,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price each",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-reducer/cap-on/GB-SLM-CLR-30ML-RDC-SSLV.png
GB-SLK-CLR-8ML-SPR-SBLK,GBSleek8SpryBlkSh,Sleek,"Sleek design 8ml, 1/3oz Clear glass bottle with shiny black spray. Fine mist sprayer for use with perfumes and colognes. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Clear,8 ml (0.27 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-8ml-fine-mist-sprayer/cap-on/GB-SLK-CLR-8ML-SPR-SBLK.png
GB-SLK-CLR-100ML-AST-BLK,GBSlk100AnSpTslBlk,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with Black vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-BLK.png
GB-SLM-CLR-30ML-RDC-MSLV-T,GBSlm30RdcrMtSlTall,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price each",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-reducer/cap-on/GB-SLM-CLR-30ML-RDC-MSLV-T.png
GB-SLK-CLR-8ML-SPR-SGLD,GBSleek8SpryGlSh,Sleek,"Sleek design 8ml, 1/3oz Clear glass bottle with shiny gold spray. Fine mist sprayer for use with perfumes and colognes. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Clear,8 ml (0.27 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-8ml-fine-mist-sprayer/cap-on/GB-SLK-CLR-8ML-SPR-SGLD.png
LB-SLK-CLR-30ML-LPM-COCP-T,LBSlk30WhtRectClOverCap,Sleek,"Sleek design 30 ml, 1oz clear glass bottle with white rectangular with clear over the cap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family o",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-lotion-pump/cap-on/LB-SLK-CLR-30ML-LPM-COCP-T.png
LB-SLK-CLR-30ML-LPM-SBLK,LBSlk30LtnShnBlk,Sleek,"Sleek design 30 ml, 1oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles availabl",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-lotion-pump/cap-on/LB-SLK-CLR-30ML-LPM-SBLK.png
GB-RYL-CLR-13ML-ROL-BKDT,GBRoyal13RollBlkDot,Royal,"Royal design 13ml, 1/2oz Clear glass bottle with plastic roller ball plug and black shiny cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decant",Clear,13 ml (0.44 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/royal/royal-13ml-plastic-roller-ball/cap-on/GB-RYL-CLR-13ML-ROL-BKDT.png
GB-SLM-CLR-30ML-RDC-WHT,GBSlm30RdcrWht,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price each",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-reducer/cap-on/GB-SLM-CLR-30ML-RDC-WHT.png
GB-SLK-CLR-8ML-SPR-SSLV,GBSleek8SprySlSh,Sleek,"Sleek design 8ml, 1/3oz Clear glass bottle with shiny silver spray. Fine mist sprayer for use with perfumes and colognes. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Clear,8 ml (0.27 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-8ml-fine-mist-sprayer/cap-on/GB-SLK-CLR-8ML-SPR-SSLV.png
LB-SLK-CLR-30ML-LPM-SGLD,LBSlk30LtnShnGl,Sleek,"Sleek design 30 ml, 1oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles available",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-lotion-pump/cap-on/LB-SLK-CLR-30ML-LPM-SGLD.png
GB-SLM-CLR-30ML-RDC-PKLT,GBSlm30RdcrPnkLthr,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price each",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-reducer/cap-on/GB-SLM-CLR-30ML-RDC-PKLT.png
LB-SLK-CLR-30ML-LPM-SSLV,LBSlk30LtnShnSl,Sleek,"Sleek design 30 ml, 1oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles availab",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-lotion-pump/cap-on/LB-SLK-CLR-30ML-LPM-SSLV.png
GB-SLM-CLR-30ML-RDC-IVLT,GBSlm30RdcrIvyLthr,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price eac",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-reducer/cap-on/GB-SLM-CLR-30ML-RDC-IVLT.png
LB-SLK-CLR-30ML-LPM-MGLD,LBSlk30LtnMtGl,Sleek,"Sleek design 30 ml, 1oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles available",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-lotion-pump/cap-on/LB-SLK-CLR-30ML-LPM-MGLD.png
LB-SLK-CLR-30ML-LPM-MSLV,LBSlk30LtnMtSl,Sleek,"Sleek design 30 ml, 1oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles availab",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-lotion-pump/cap-on/LB-SLK-CLR-30ML-LPM-MSLV.png
LB-SLK-CLR-30ML-LPM-CPR,LBSlk30LtnCu,Sleek,"Sleek design 30 ml, 1oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles availab",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-lotion-pump/cap-on/LB-SLK-CLR-30ML-LPM-CPR.png
GB-SLK-CLR-5ML-ROL-SBLK,GBSleek5RollBlkSh,Sleek,"Sleek design 5ml, 1/6oz Clear glass bottle with plastic roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel",Clear,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-5ml-plastic-roller-ball/cap-on/GB-SLK-CLR-5ML-ROL-SBLK.png
GB-SQR-CLR-15ML-ROL-BKDT,GBSqr15RollBlkDot,Square,"Square design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and black shiny cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decan",Clear,15 ml (0.51 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/square/square-15ml-plastic-roller-ball/cap-on/GB-SQR-CLR-15ML-ROL-BKDT.png
GB-SLK-CLR-5ML-ROL-SGLD,GBSleek5RollGlSh,Sleek,"Sleek design 5ml, 1/6oz Clear glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel a",Clear,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-5ml-plastic-roller-ball/cap-on/GB-SLK-CLR-5ML-ROL-SGLD.png
LB-SLM-CLR-30ML-LPM-SGLD,LBSlm30LtnShnGl,Slim,"Slim design 30 ml, 1oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles available 3",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-lotion-pump/cap-on/LB-SLM-CLR-30ML-LPM-SGLD.png
GB-CYL-CLR-28ML-RBL,GBRoll28Blk,Cylinder,"Cylinder style 28 ml bottle with plastic roller ball plug and black cap. For use with fragrances, oils, massage oils, light lotions and ointments. Roll-on plug has a large roller ball. Price Each",Clear,28 ml (0.95 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/aios-shopify-pdp-images/00-input/legacy-reference/legacy-products/images/GB-CYL-CLR-28ML-RBL__GBRoll28Blk__legacy-reference__v001.gif
GB-SLK-CLR-5ML-ROL-SSLV,GBSleek5RollSlSh,Sleek,"Sleek design 5ml, 1/6oz Clear glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel",Clear,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-5ml-plastic-roller-ball/cap-on/GB-SLK-CLR-5ML-ROL-SSLV.png
LB-SLM-CLR-30ML-LPM-MSLV,LBSlm30LtnMtSl,Slim,"Slim design 30 ml, 1oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles available",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-lotion-pump/cap-on/LB-SLM-CLR-30ML-LPM-MSLV.png
